   Dia   Mês   Ano  Hora
    31    03  2024    20       -1.000000
    31    03  2024    21       -1.000000
    31    03  2024    22       -1.000000
    31    03  2024    23       -1.000000
    01    04  2024    00       -1.000000
    01    04  2024    01       -1.000000
    01    04  2024    02       -1.000000
    01    04  2024    03       -1.000000
    01    04  2024    04       -1.000000
    01    04  2024    05       -1.000000
    01    04  2024    06       -1.000000
    01    04  2024    07       -1.000000
    01    04  2024    08       -1.000000
    01    04  2024    09       -1.000000
    01    04  2024    10       -1.000000
    01    04  2024    11       -1.000000
    01    04  2024    12       -1.000000
    01    04  2024    13       -1.000000
    01    04  2024    14       -1.000000
    01    04  2024    15       -1.000000
    01    04  2024    16       -1.000000
    01    04  2024    17       -1.000000
    01    04  2024    18       -1.000000
    01    04  2024    19       -1.000000
    01    04  2024    20       -1.000000
    01    04  2024    21       -1.000000
    01    04  2024    22       -1.000000
    01    04  2024    23       -1.000000
    02    04  2024    00       -1.000000
    02    04  2024    01       -1.000000
    02    04  2024    02       -1.000000
    02    04  2024    03       -1.000000
    02    04  2024    04       -1.000000
    02    04  2024    05       -1.000000
    02    04  2024    06       -1.000000
    02    04  2024    07       -1.000000
    02    04  2024    08       -1.000000
    02    04  2024    09       -1.000000
    02    04  2024    10       -1.000000
    02    04  2024    11       -1.000000
    02    04  2024    12       -1.000000
    02    04  2024    13       -1.000000
    02    04  2024    14       -1.000000
    02    04  2024    15       -1.000000
    02    04  2024    16       -1.000000
    02    04  2024    17       -1.000000
    02    04  2024    18       -1.000000
    02    04  2024    19       -1.000000
    02    04  2024    20       -1.000000
    02    04  2024    21       -1.000000
    02    04  2024    22       -1.000000
    02    04  2024    23       -1.000000
    03    04  2024    00       -1.000000
    03    04  2024    01       -1.000000
    03    04  2024    02       -1.000000
    03    04  2024    03       -1.000000
    03    04  2024    04       -1.000000
    03    04  2024    05       -1.000000
    03    04  2024    06       -1.000000
    03    04  2024    07       -1.000000
    03    04  2024    08       -1.000000
    03    04  2024    09       -1.000000
    03    04  2024    10       -1.000000
    03    04  2024    11       -1.000000
    03    04  2024    12       -1.000000
    03    04  2024    13       -1.000000
    03    04  2024    14       -1.000000
    03    04  2024    15       -1.000000
    03    04  2024    16       -1.000000
    03    04  2024    17       -1.000000
    03    04  2024    18       -1.000000
    03    04  2024    19       -1.000000
    03    04  2024    20       -1.000000
    03    04  2024    21       -1.000000
    03    04  2024    22       -1.000000
    03    04  2024    23       -1.000000
    04    04  2024    00       -1.000000
    04    04  2024    01       -1.000000
    04    04  2024    02       -1.000000
    04    04  2024    03       -1.000000
    04    04  2024    04       -1.000000
    04    04  2024    05       -1.000000
    04    04  2024    06       -1.000000
    04    04  2024    07       -1.000000
    04    04  2024    08       -1.000000
    04    04  2024    09       -1.000000
    04    04  2024    10       -1.000000
    04    04  2024    11       -1.000000
    04    04  2024    12       -1.000000
    04    04  2024    13       -1.000000
    04    04  2024    14       -1.000000
    04    04  2024    15       -1.000000
    04    04  2024    16       -1.000000
    04    04  2024    17       -1.000000
    04    04  2024    18       -1.000000
    04    04  2024    19       -1.000000
    04    04  2024    20       -1.000000
    04    04  2024    21       -1.000000
    04    04  2024    22       -1.000000
    04    04  2024    23       -1.000000
    05    04  2024    00       -1.000000
    05    04  2024    01       -1.000000
    05    04  2024    02       -1.000000
    05    04  2024    03       -1.000000
    05    04  2024    04       -1.000000
    05    04  2024    05       -1.000000
    05    04  2024    06       -1.000000
    05    04  2024    07       -1.000000
    05    04  2024    08       -1.000000
    05    04  2024    09       -1.000000
    05    04  2024    10       -1.000000
    05    04  2024    11       -1.000000
    05    04  2024    12       -1.000000
    05    04  2024    13       -1.000000
    05    04  2024    14       -1.000000
    05    04  2024    15       -1.000000
    05    04  2024    16       -1.000000
    05    04  2024    17       -1.000000
    05    04  2024    18       -1.000000
    05    04  2024    19       -1.000000
    05    04  2024    20       -1.000000
    05    04  2024    21       -1.000000
    05    04  2024    22       -1.000000
    05    04  2024    23       -1.000000
    06    04  2024    00       -1.000000
    06    04  2024    01       -1.000000
    06    04  2024    02       -1.000000
    06    04  2024    03       -1.000000
    06    04  2024    04       -1.000000
    06    04  2024    05       -1.000000
    06    04  2024    06       -1.000000
    06    04  2024    07       -1.000000
    06    04  2024    08       -1.000000
    06    04  2024    09       -1.000000
    06    04  2024    10       -1.000000
    06    04  2024    11       -1.000000
    06    04  2024    12       -1.000000
    06    04  2024    13       -1.000000
    06    04  2024    14       -1.000000
    06    04  2024    15       -1.000000
    06    04  2024    16       -1.000000
    06    04  2024    17       -1.000000
    06    04  2024    18       -1.000000
    06    04  2024    19       -1.000000
    06    04  2024    20       -1.000000
    06    04  2024    21       -1.000000
    06    04  2024    22       -1.000000
    06    04  2024    23       -1.000000
    07    04  2024    00       -1.000000
    07    04  2024    01       -1.000000
    07    04  2024    02       -1.000000
    07    04  2024    03       -1.000000
    07    04  2024    04       -1.000000
    07    04  2024    05       -1.000000
    07    04  2024    06       -1.000000
    07    04  2024    07       -1.000000
    07    04  2024    08       -1.000000
    07    04  2024    09       -1.000000
    07    04  2024    10       -1.000000
    07    04  2024    11       -1.000000
    07    04  2024    12       -1.000000
    07    04  2024    13       -1.000000
    07    04  2024    14       -1.000000
    07    04  2024    15       -1.000000
    07    04  2024    16       -1.000000
    07    04  2024    17       -1.000000
    07    04  2024    18       -1.000000
    07    04  2024    19       -1.000000
    07    04  2024    20       -1.000000
    07    04  2024    21       -1.000000
    07    04  2024    22       -1.000000
    07    04  2024    23       -1.000000
    08    04  2024    00       -1.000000
    08    04  2024    01       -1.000000
    08    04  2024    02       -1.000000
    08    04  2024    03       -1.000000
    08    04  2024    04       -1.000000
    08    04  2024    05       -1.000000
    08    04  2024    06       -1.000000
    08    04  2024    07       -1.000000
    08    04  2024    08       -1.000000
    08    04  2024    09       -1.000000
    08    04  2024    10       -1.000000
    08    04  2024    11       -1.000000
    08    04  2024    12       -1.000000
    08    04  2024    13       -1.000000
    08    04  2024    14       -1.000000
    08    04  2024    15       -1.000000
    08    04  2024    16       -1.000000
    08    04  2024    17       -1.000000
    08    04  2024    18       -1.000000
    08    04  2024    19       -1.000000
    08    04  2024    20       -1.000000
    08    04  2024    21       -1.000000
    08    04  2024    22       -1.000000
    08    04  2024    23       -1.000000
    09    04  2024    00       -1.000000
    09    04  2024    01       -1.000000
    09    04  2024    02       -1.000000
    09    04  2024    03       -1.000000
    09    04  2024    04       -1.000000
    09    04  2024    05       -1.000000
    09    04  2024    06       -1.000000
    09    04  2024    07       -1.000000
    09    04  2024    08       -1.000000
    09    04  2024    09       -1.000000
    09    04  2024    10       -1.000000
    09    04  2024    11       -1.000000
    09    04  2024    12       -1.000000
    09    04  2024    13       -1.000000
    09    04  2024    14       -1.000000
    09    04  2024    15       -1.000000
    09    04  2024    16       -1.000000
    09    04  2024    17       -1.000000
    09    04  2024    18       -1.000000
    09    04  2024    19       -1.000000
    09    04  2024    20       -1.000000
    09    04  2024    21       -1.000000
    09    04  2024    22       -1.000000
    09    04  2024    23       -1.000000
    10    04  2024    00       -1.000000
    10    04  2024    01       -1.000000
    10    04  2024    02       -1.000000
    10    04  2024    03       -1.000000
    10    04  2024    04       -1.000000
    10    04  2024    05       -1.000000
    10    04  2024    06       -1.000000
    10    04  2024    07       -1.000000
    10    04  2024    08       -1.000000
    10    04  2024    09       -1.000000
    10    04  2024    10       -1.000000
    10    04  2024    11       -1.000000
    10    04  2024    12       -1.000000
    10    04  2024    13       -1.000000
    10    04  2024    14       -1.000000
    10    04  2024    15       -1.000000
    10    04  2024    16       -1.000000
    10    04  2024    17       -1.000000
    10    04  2024    18       -1.000000
    10    04  2024    19       -1.000000
    10    04  2024    20       -1.000000
    10    04  2024    21       -1.000000
    10    04  2024    22       -1.000000
    10    04  2024    23       -1.000000
    11    04  2024    00       -1.000000
    11    04  2024    01       -1.000000
    11    04  2024    02       -1.000000
    11    04  2024    03       -1.000000
    11    04  2024    04       -1.000000
    11    04  2024    05       -1.000000
    11    04  2024    06       -1.000000
    11    04  2024    07       -1.000000
    11    04  2024    08       -1.000000
    11    04  2024    09       -1.000000
    11    04  2024    10       -1.000000
    11    04  2024    11       -1.000000
    11    04  2024    12       -1.000000
    11    04  2024    13       -1.000000
    11    04  2024    14       -1.000000
    11    04  2024    15       -1.000000
    11    04  2024    16       -1.000000
    11    04  2024    17       -1.000000
    11    04  2024    18       -1.000000
    11    04  2024    19       -1.000000
    11    04  2024    20       -1.000000
    11    04  2024    21       -1.000000
    11    04  2024    22       -1.000000
    11    04  2024    23       -1.000000
    12    04  2024    00       -1.000000
    12    04  2024    01       -1.000000
    12    04  2024    02       -1.000000
    12    04  2024    03       -1.000000
    12    04  2024    04       -1.000000
    12    04  2024    05       -1.000000
    12    04  2024    06       -1.000000
    12    04  2024    07       -1.000000
    12    04  2024    08       -1.000000
    12    04  2024    09       -1.000000
    12    04  2024    10       -1.000000
    12    04  2024    11       -1.000000
    12    04  2024    12       -1.000000
    12    04  2024    13       -1.000000
    12    04  2024    14       -1.000000
    12    04  2024    15       -1.000000
    12    04  2024    16       -1.000000
    12    04  2024    17       -1.000000
    12    04  2024    18       -1.000000
    12    04  2024    19       -1.000000
    12    04  2024    20       -1.000000
    12    04  2024    21       -1.000000
    12    04  2024    22       -1.000000
    12    04  2024    23       -1.000000
    13    04  2024    00       -1.000000
    13    04  2024    01       -1.000000
    13    04  2024    02       -1.000000
    13    04  2024    03       -1.000000
    13    04  2024    04       -1.000000
    13    04  2024    05       -1.000000
    13    04  2024    06       -1.000000
    13    04  2024    07       -1.000000
    13    04  2024    08       -1.000000
    13    04  2024    09       -1.000000
    13    04  2024    10       -1.000000
    13    04  2024    11       -1.000000
    13    04  2024    12       -1.000000
    13    04  2024    13       -1.000000
    13    04  2024    14       -1.000000
    13    04  2024    15       -1.000000
    13    04  2024    16       -1.000000
    13    04  2024    17       -1.000000
    13    04  2024    18       -1.000000
    13    04  2024    19       -1.000000
    13    04  2024    20       -1.000000
    13    04  2024    21       -1.000000
    13    04  2024    22       -1.000000
    13    04  2024    23       -1.000000
    14    04  2024    00       -1.000000
    14    04  2024    01       -1.000000
    14    04  2024    02       -1.000000
    14    04  2024    03       -1.000000
    14    04  2024    04       -1.000000
    14    04  2024    05       -1.000000
    14    04  2024    06       -1.000000
    14    04  2024    07       -1.000000
    14    04  2024    08       -1.000000
    14    04  2024    09       -1.000000
    14    04  2024    10       -1.000000
    14    04  2024    11       -1.000000
    14    04  2024    12       -1.000000
    14    04  2024    13       -1.000000
    14    04  2024    14       -1.000000
    14    04  2024    15       -1.000000
    14    04  2024    16       -1.000000
    14    04  2024    17       -1.000000
    14    04  2024    18       -1.000000
    14    04  2024    19       -1.000000
    14    04  2024    20       -1.000000
    14    04  2024    21       -1.000000
    14    04  2024    22       -1.000000
    14    04  2024    23       -1.000000
    15    04  2024    00       -1.000000
    15    04  2024    01       -1.000000
    15    04  2024    02       -1.000000
    15    04  2024    03       -1.000000
    15    04  2024    04       -1.000000
    15    04  2024    05       -1.000000
    15    04  2024    06       -1.000000
    15    04  2024    07       -1.000000
    15    04  2024    08       -1.000000
    15    04  2024    09       -1.000000
    15    04  2024    10       -1.000000
    15    04  2024    11       -1.000000
    15    04  2024    12       -1.000000
    15    04  2024    13       -1.000000
    15    04  2024    14       -1.000000
    15    04  2024    15       -1.000000
    15    04  2024    16       -1.000000
    15    04  2024    17       -1.000000
    15    04  2024    18       -1.000000
    15    04  2024    19       -1.000000
    15    04  2024    20       -1.000000
    15    04  2024    21       -1.000000
    15    04  2024    22       -1.000000
    15    04  2024    23       -1.000000
    16    04  2024    00       -1.000000
    16    04  2024    01       -1.000000
    16    04  2024    02       -1.000000
    16    04  2024    03       -1.000000
    16    04  2024    04       -1.000000
    16    04  2024    05       -1.000000
    16    04  2024    06       -1.000000
    16    04  2024    07       -1.000000
    16    04  2024    08       -1.000000
    16    04  2024    09       -1.000000
    16    04  2024    10       -1.000000
    16    04  2024    11       -1.000000
    16    04  2024    12       -1.000000
    16    04  2024    13       -1.000000
    16    04  2024    14       -1.000000
    16    04  2024    15       -1.000000
    16    04  2024    16       -1.000000
    16    04  2024    17       -1.000000
    16    04  2024    18       -1.000000
    16    04  2024    19       -1.000000
    16    04  2024    20       -1.000000
    16    04  2024    21       -1.000000
    16    04  2024    22       -1.000000
    16    04  2024    23       -1.000000
    17    04  2024    00       -1.000000
    17    04  2024    01       -1.000000
    17    04  2024    02       -1.000000
    17    04  2024    03       -1.000000
    17    04  2024    04       -1.000000
    17    04  2024    05       -1.000000
    17    04  2024    06       -1.000000
    17    04  2024    07       -1.000000
    17    04  2024    08       -1.000000
    17    04  2024    09       -1.000000
    17    04  2024    10       -1.000000
    17    04  2024    11       -1.000000
    17    04  2024    12       -1.000000
    17    04  2024    13       -1.000000
    17    04  2024    14       -1.000000
    17    04  2024    15       -1.000000
    17    04  2024    16       -1.000000
    17    04  2024    17       -1.000000
    17    04  2024    18       -1.000000
    17    04  2024    19       -1.000000
    17    04  2024    20       -1.000000
    17    04  2024    21       -1.000000
    17    04  2024    22       -1.000000
    17    04  2024    23       -1.000000
    18    04  2024    00       -1.000000
    18    04  2024    01       -1.000000
    18    04  2024    02       -1.000000
    18    04  2024    03       -1.000000
    18    04  2024    04       -1.000000
    18    04  2024    05       -1.000000
    18    04  2024    06       -1.000000
    18    04  2024    07       -1.000000
    18    04  2024    08       -1.000000
    18    04  2024    09       -1.000000
    18    04  2024    10       -1.000000
    18    04  2024    11       -1.000000
    18    04  2024    12       -1.000000
    18    04  2024    13       -1.000000
    18    04  2024    14       -1.000000
    18    04  2024    15       -1.000000
    18    04  2024    16       -1.000000
    18    04  2024    17       -1.000000
    18    04  2024    18       -1.000000
    18    04  2024    19       -1.000000
    18    04  2024    20       -1.000000
    18    04  2024    21       -1.000000
    18    04  2024    22       -1.000000
    18    04  2024    23       -1.000000
    19    04  2024    00       -1.000000
    19    04  2024    01       -1.000000
    19    04  2024    02       -1.000000
    19    04  2024    03       -1.000000
    19    04  2024    04       -1.000000
    19    04  2024    05       -1.000000
    19    04  2024    06       -1.000000
    19    04  2024    07       -1.000000
    19    04  2024    08       -1.000000
    19    04  2024    09       -1.000000
    19    04  2024    10       -1.000000
    19    04  2024    11       -1.000000
    19    04  2024    12       -1.000000
    19    04  2024    13       -1.000000
    19    04  2024    14       -1.000000
    19    04  2024    15       -1.000000
    19    04  2024    16       -1.000000
    19    04  2024    17       -1.000000
    19    04  2024    18       -1.000000
    19    04  2024    19       -1.000000
    19    04  2024    20       -1.000000
    19    04  2024    21       -1.000000
    19    04  2024    22       -1.000000
    19    04  2024    23       -1.000000
    20    04  2024    00       -1.000000
    20    04  2024    01       -1.000000
    20    04  2024    02       -1.000000
    20    04  2024    03       -1.000000
    20    04  2024    04       -1.000000
    20    04  2024    05       -1.000000
    20    04  2024    06       -1.000000
    20    04  2024    07       -1.000000
    20    04  2024    08       -1.000000
    20    04  2024    09       -1.000000
    20    04  2024    10       -1.000000
    20    04  2024    11       -1.000000
    20    04  2024    12       -1.000000
    20    04  2024    13       -1.000000
    20    04  2024    14       -1.000000
    20    04  2024    15       -1.000000
    20    04  2024    16       -1.000000
    20    04  2024    17       -1.000000
    20    04  2024    18       -1.000000
    20    04  2024    19       -1.000000
    20    04  2024    20       -1.000000
    20    04  2024    21       -1.000000
    20    04  2024    22       -1.000000
    20    04  2024    23       -1.000000
    21    04  2024    00       -1.000000
    21    04  2024    01       -1.000000
    21    04  2024    02       -1.000000
    21    04  2024    03       -1.000000
    21    04  2024    04       -1.000000
    21    04  2024    05       -1.000000
    21    04  2024    06       -1.000000
    21    04  2024    07       -1.000000
    21    04  2024    08       -1.000000
    21    04  2024    09       -1.000000
    21    04  2024    10       -1.000000
    21    04  2024    11       -1.000000
    21    04  2024    12       -1.000000
    21    04  2024    13       -1.000000
    21    04  2024    14       -1.000000
    21    04  2024    15       -1.000000
    21    04  2024    16       -1.000000
    21    04  2024    17       -1.000000
    21    04  2024    18       -1.000000
    21    04  2024    19       -1.000000
    21    04  2024    20       -1.000000
    21    04  2024    21       -1.000000
    21    04  2024    22       -1.000000
    21    04  2024    23       -1.000000
    22    04  2024    00       -1.000000
    22    04  2024    01       -1.000000
    22    04  2024    02       -1.000000
    22    04  2024    03       -1.000000
    22    04  2024    04       -1.000000
    22    04  2024    05       -1.000000
    22    04  2024    06       -1.000000
    22    04  2024    07       -1.000000
    22    04  2024    08       -1.000000
    22    04  2024    09       -1.000000
    22    04  2024    10       -1.000000
    22    04  2024    11       -1.000000
    22    04  2024    12       -1.000000
    22    04  2024    13       -1.000000
    22    04  2024    14       -1.000000
    22    04  2024    15       -1.000000
    22    04  2024    16       -1.000000
    22    04  2024    17       -1.000000
    22    04  2024    18       -1.000000
    22    04  2024    19       -1.000000
    22    04  2024    20       -1.000000
    22    04  2024    21       -1.000000
    22    04  2024    22       -1.000000
    22    04  2024    23       -1.000000
    23    04  2024    00       -1.000000
    23    04  2024    01       -1.000000
    23    04  2024    02       -1.000000
    23    04  2024    03       -1.000000
    23    04  2024    04       -1.000000
    23    04  2024    05       -1.000000
    23    04  2024    06       -1.000000
    23    04  2024    07       -1.000000
    23    04  2024    08       -1.000000
    23    04  2024    09       -1.000000
    23    04  2024    10       -1.000000
    23    04  2024    11       -1.000000
    23    04  2024    12       -1.000000
    23    04  2024    13       -1.000000
    23    04  2024    14       -1.000000
    23    04  2024    15       -1.000000
    23    04  2024    16       -1.000000
    23    04  2024    17       -1.000000
    23    04  2024    18       -1.000000
    23    04  2024    19       -1.000000
    23    04  2024    20       -1.000000
    23    04  2024    21       -1.000000
    23    04  2024    22       -1.000000
    23    04  2024    23       -1.000000
    24    04  2024    00       -1.000000
    24    04  2024    01       -1.000000
    24    04  2024    02       -1.000000
    24    04  2024    03       -1.000000
    24    04  2024    04       -1.000000
    24    04  2024    05       -1.000000
    24    04  2024    06       -1.000000
    24    04  2024    07       -1.000000
    24    04  2024    08       -1.000000
    24    04  2024    09       -1.000000
    24    04  2024    10       -1.000000
    24    04  2024    11       -1.000000
    24    04  2024    12       -1.000000
    24    04  2024    13       -1.000000
    24    04  2024    14       -1.000000
    24    04  2024    15       -1.000000
    24    04  2024    16       -1.000000
    24    04  2024    17       -1.000000
    24    04  2024    18       -1.000000
    24    04  2024    19       -1.000000
    24    04  2024    20       -1.000000
    24    04  2024    21       -1.000000
    24    04  2024    22       -1.000000
    24    04  2024    23       -1.000000
    25    04  2024    00       -1.000000
    25    04  2024    01       -1.000000
    25    04  2024    02       -1.000000
    25    04  2024    03       -1.000000
    25    04  2024    04       -1.000000
    25    04  2024    05       -1.000000
    25    04  2024    06       -1.000000
    25    04  2024    07       -1.000000
    25    04  2024    08       -1.000000
    25    04  2024    09       -1.000000
    25    04  2024    10       -1.000000
    25    04  2024    11       -1.000000
    25    04  2024    12       -1.000000
    25    04  2024    13       -1.000000
    25    04  2024    14       -1.000000
    25    04  2024    15       -1.000000
    25    04  2024    16       -1.000000
    25    04  2024    17       -1.000000
    25    04  2024    18       -1.000000
    25    04  2024    19       -1.000000
    25    04  2024    20       -1.000000
    25    04  2024    21       -1.000000
    25    04  2024    22       -1.000000
    25    04  2024    23       -1.000000
    26    04  2024    00       -1.000000
    26    04  2024    01       -1.000000
    26    04  2024    02       -1.000000
    26    04  2024    03       -1.000000
    26    04  2024    04       -1.000000
    26    04  2024    05       -1.000000
    26    04  2024    06       -1.000000
    26    04  2024    07       -1.000000
    26    04  2024    08       -1.000000
    26    04  2024    09       -1.000000
    26    04  2024    10       -1.000000
    26    04  2024    11       -1.000000
    26    04  2024    12       -1.000000
    26    04  2024    13       -1.000000
    26    04  2024    14       -1.000000
    26    04  2024    15       -1.000000
    26    04  2024    16       -1.000000
    26    04  2024    17       -1.000000
    26    04  2024    18       -1.000000
    26    04  2024    19       -1.000000
    26    04  2024    20       -1.000000
    26    04  2024    21       -1.000000
    26    04  2024    22       -1.000000
    26    04  2024    23       -1.000000
    27    04  2024    00       -1.000000
    27    04  2024    01       -1.000000
    27    04  2024    02       -1.000000
    27    04  2024    03       -1.000000
    27    04  2024    04       -1.000000
    27    04  2024    05       -1.000000
    27    04  2024    06       -1.000000
    27    04  2024    07       -1.000000
    27    04  2024    08       -1.000000
    27    04  2024    09       -1.000000
    27    04  2024    10       -1.000000
    27    04  2024    11       -1.000000
    27    04  2024    12       -1.000000
    27    04  2024    13       -1.000000
    27    04  2024    14       -1.000000
    27    04  2024    15       -1.000000
    27    04  2024    16       -1.000000
    27    04  2024    17       -1.000000
    27    04  2024    18       -1.000000
    27    04  2024    19       -1.000000
    27    04  2024    20       -1.000000
    27    04  2024    21       -1.000000
    27    04  2024    22       -1.000000
    27    04  2024    23       -1.000000
    28    04  2024    00       -1.000000
    28    04  2024    01       -1.000000
    28    04  2024    02       -1.000000
    28    04  2024    03       -1.000000
    28    04  2024    04       -1.000000
    28    04  2024    05       -1.000000
    28    04  2024    06       -1.000000
    28    04  2024    07       -1.000000
    28    04  2024    08       -1.000000
    28    04  2024    09       -1.000000
    28    04  2024    10       -1.000000
    28    04  2024    11       -1.000000
    28    04  2024    12       -1.000000
    28    04  2024    13       -1.000000
    28    04  2024    14       -1.000000
    28    04  2024    15       -1.000000
    28    04  2024    16       -1.000000
    28    04  2024    17       -1.000000
    28    04  2024    18       -1.000000
    28    04  2024    19       -1.000000
    28    04  2024    20       -1.000000
    28    04  2024    21       -1.000000
    28    04  2024    22       -1.000000
    28    04  2024    23       -1.000000
    29    04  2024    00       -1.000000
    29    04  2024    01       -1.000000
    29    04  2024    02       -1.000000
    29    04  2024    03       -1.000000
    29    04  2024    04       -1.000000
    29    04  2024    05       -1.000000
    29    04  2024    06       -1.000000
    29    04  2024    07       -1.000000
    29    04  2024    08       -1.000000
    29    04  2024    09       -1.000000
    29    04  2024    10       -1.000000
    29    04  2024    11       -1.000000
    29    04  2024    12       -1.000000
    29    04  2024    13       -1.000000
    29    04  2024    14       -1.000000
    29    04  2024    15       -1.000000
    29    04  2024    16       -1.000000
    29    04  2024    17       -1.000000
    29    04  2024    18       -1.000000
    29    04  2024    19       -1.000000
    29    04  2024    20       -1.000000
    29    04  2024    21       -1.000000
    29    04  2024    22       -1.000000
    29    04  2024    23       -1.000000
    30    04  2024    00       -1.000000
    30    04  2024    01       -1.000000
    30    04  2024    02       -1.000000
    30    04  2024    03       -1.000000
    30    04  2024    04       -1.000000
    30    04  2024    05       -1.000000
    30    04  2024    06       -1.000000
    30    04  2024    07       -1.000000
    30    04  2024    08       -1.000000
    30    04  2024    09       -1.000000
    30    04  2024    10       -1.000000
    30    04  2024    11       -1.000000
    30    04  2024    12       -1.000000
    30    04  2024    13       -1.000000
    30    04  2024    14       -1.000000
    30    04  2024    15       -1.000000
    30    04  2024    16       -1.000000
    30    04  2024    17       -1.000000
    30    04  2024    18       -1.000000
    30    04  2024    19       -1.000000
    30    04  2024    20       -1.000000
    30    04  2024    21       -1.000000
    30    04  2024    22       -1.000000
    30    04  2024    23       -1.000000
    01    05  2024    00       -1.000000
    01    05  2024    01       -1.000000
    01    05  2024    02       -1.000000
    01    05  2024    03       -1.000000
    01    05  2024    04       -1.000000
    01    05  2024    05       -1.000000
    01    05  2024    06       -1.000000
    01    05  2024    07       -1.000000
    01    05  2024    08       -1.000000
    01    05  2024    09       -1.000000
    01    05  2024    10       -1.000000
    01    05  2024    11       -1.000000
    01    05  2024    12       -1.000000
    01    05  2024    13       -1.000000
    01    05  2024    14       -1.000000
    01    05  2024    15       -1.000000
    01    05  2024    16       -1.000000
    01    05  2024    17       -1.000000
    01    05  2024    18       -1.000000
    01    05  2024    19       -1.000000
    01    05  2024    20       -1.000000
    01    05  2024    21       -1.000000
    01    05  2024    22       -1.000000
    01    05  2024    23       -1.000000
    02    05  2024    00       -1.000000
    02    05  2024    01       -1.000000
    02    05  2024    02       -1.000000
    02    05  2024    03       -1.000000
    02    05  2024    04       -1.000000
    02    05  2024    05       -1.000000
    02    05  2024    06       -1.000000
    02    05  2024    07       -1.000000
    02    05  2024    08       -1.000000
    02    05  2024    09       -1.000000
    02    05  2024    10       -1.000000
    02    05  2024    11       -1.000000
    02    05  2024    12       -1.000000
    02    05  2024    13       -1.000000
    02    05  2024    14       -1.000000
    02    05  2024    15       -1.000000
    02    05  2024    16       -1.000000
    02    05  2024    17       -1.000000
    02    05  2024    18       -1.000000
    02    05  2024    19       -1.000000
    02    05  2024    20       -1.000000
    02    05  2024    21       -1.000000
    02    05  2024    22       -1.000000
    02    05  2024    23       -1.000000
    03    05  2024    00       -1.000000
    03    05  2024    01       -1.000000
    03    05  2024    02       -1.000000
    03    05  2024    03       -1.000000
    03    05  2024    04       -1.000000
    03    05  2024    05       -1.000000
    03    05  2024    06       -1.000000
    03    05  2024    07       -1.000000
    03    05  2024    08       -1.000000
    03    05  2024    09       -1.000000
    03    05  2024    10       -1.000000
    03    05  2024    11       -1.000000
    03    05  2024    12       -1.000000
    03    05  2024    13       -1.000000
    03    05  2024    14       -1.000000
    03    05  2024    15       -1.000000
    03    05  2024    16       -1.000000
    03    05  2024    17       -1.000000
    03    05  2024    18       -1.000000
    03    05  2024    19       -1.000000
    03    05  2024    20       -1.000000
    03    05  2024    21       -1.000000
    03    05  2024    22       -1.000000
    03    05  2024    23       -1.000000
    04    05  2024    00       -1.000000
    04    05  2024    01       -1.000000
    04    05  2024    02       -1.000000
    04    05  2024    03       -1.000000
    04    05  2024    04       -1.000000
    04    05  2024    05       -1.000000
    04    05  2024    06       -1.000000
    04    05  2024    07       -1.000000
    04    05  2024    08       -1.000000
    04    05  2024    09       -1.000000
    04    05  2024    10       -1.000000
    04    05  2024    11       -1.000000
    04    05  2024    12       -1.000000
    04    05  2024    13       -1.000000
    04    05  2024    14       -1.000000
    04    05  2024    15       -1.000000
    04    05  2024    16       -1.000000
    04    05  2024    17       -1.000000
    04    05  2024    18       -1.000000
    04    05  2024    19       -1.000000
    04    05  2024    20       -1.000000
    04    05  2024    21       -1.000000
    04    05  2024    22       -1.000000
    04    05  2024    23       -1.000000
    05    05  2024    00       -1.000000
    05    05  2024    01       -1.000000
    05    05  2024    02       -1.000000
    05    05  2024    03       -1.000000
    05    05  2024    04       -1.000000
    05    05  2024    05       -1.000000
    05    05  2024    06       -1.000000
    05    05  2024    07       -1.000000
    05    05  2024    08       -1.000000
    05    05  2024    09       -1.000000
    05    05  2024    10       -1.000000
    05    05  2024    11       -1.000000
    05    05  2024    12       -1.000000
    05    05  2024    13       -1.000000
    05    05  2024    14       -1.000000
    05    05  2024    15       -1.000000
    05    05  2024    16       -1.000000
    05    05  2024    17       -1.000000
    05    05  2024    18       -1.000000
    05    05  2024    19       -1.000000
    05    05  2024    20       -1.000000
    05    05  2024    21       -1.000000
    05    05  2024    22       -1.000000
    05    05  2024    23       -1.000000
    06    05  2024    00       -1.000000
    06    05  2024    01       -1.000000
    06    05  2024    02       -1.000000
    06    05  2024    03       -1.000000
    06    05  2024    04       -1.000000
    06    05  2024    05       -1.000000
    06    05  2024    06       -1.000000
    06    05  2024    07       -1.000000
    06    05  2024    08       -1.000000
    06    05  2024    09       -1.000000
    06    05  2024    10       -1.000000
    06    05  2024    11       -1.000000
    06    05  2024    12       -1.000000
    06    05  2024    13       -1.000000
    06    05  2024    14       -1.000000
    06    05  2024    15       -1.000000
    06    05  2024    16       -1.000000
    06    05  2024    17       -1.000000
    06    05  2024    18       -1.000000
    06    05  2024    19       -1.000000
    06    05  2024    20       -1.000000
    06    05  2024    21       -1.000000
    06    05  2024    22       -1.000000
    06    05  2024    23       -1.000000
    07    05  2024    00       -1.000000
    07    05  2024    01       -1.000000
    07    05  2024    02       -1.000000
    07    05  2024    03       -1.000000
    07    05  2024    04       -1.000000
