   Dia   Mês   Ano   Hora   Chuva
    18    06  2024    15        0.000000
    18    06  2024    16        0.000000
    18    06  2024    17        0.000000
    18    06  2024    18        0.000000
    18    06  2024    19        0.000000
    18    06  2024    20        0.000000
    18    06  2024    21        0.000000
    18    06  2024    22        0.000000
    18    06  2024    23        0.000000
    19    06  2024    00        0.000000
    19    06  2024    01        0.000000
    19    06  2024    02        0.000000
    19    06  2024    03        0.000000
    19    06  2024    04        0.000000
    19    06  2024    05        0.000000
    19    06  2024    06        0.000000
    19    06  2024    07        0.000000
    19    06  2024    08        0.000000
    19    06  2024    09        0.000000
    19    06  2024    10        0.200000
    19    06  2024    11        0.400000
    19    06  2024    12        0.000000
    19    06  2024    13        0.000000
    19    06  2024    14        0.000000
    19    06  2024    15        0.000000
    19    06  2024    16        0.000000
    19    06  2024    17        0.000000
    19    06  2024    18        0.000000
    19    06  2024    19        0.000000
    19    06  2024    20        0.000000
    19    06  2024    21        0.000000
    19    06  2024    22        0.000000
    19    06  2024    23        0.000000
    20    06  2024    00        0.000000
    20    06  2024    01        0.000000
    20    06  2024    02        0.000000
    20    06  2024    03        0.000000
    20    06  2024    04        0.000000
    20    06  2024    05        0.000000
    20    06  2024    06        0.000000
    20    06  2024    07        0.000000
    20    06  2024    08        0.000000
    20    06  2024    09        0.000000
    20    06  2024    10        0.200000
    20    06  2024    11        0.000000
    20    06  2024    12        0.000000
    20    06  2024    13        0.000000
    20    06  2024    14        0.000000
    20    06  2024    15        0.000000
    20    06  2024    16        0.000000
    20    06  2024    17        0.000000
    20    06  2024    18        0.000000
    20    06  2024    19        0.000000
    20    06  2024    20        0.000000
    20    06  2024    21        0.000000
    20    06  2024    22        0.000000
    20    06  2024    23        0.000000
    21    06  2024    00        0.000000
    21    06  2024    01        0.000000
    21    06  2024    02        0.000000
    21    06  2024    03        0.000000
    21    06  2024    04        0.200000
    21    06  2024    05        0.600000
    21    06  2024    06       -1.000000
    21    06  2024    07        0.600000
    21    06  2024    08        0.400000
    21    06  2024    09        0.000000
    21    06  2024    10        0.000000
    21    06  2024    11        0.000000
    21    06  2024    12        0.000000
    21    06  2024    13        0.000000
    21    06  2024    14        0.000000
    21    06  2024    15        0.000000
    21    06  2024    16        0.000000
    21    06  2024    17        0.000000
    21    06  2024    18        0.000000
    21    06  2024    19        0.000000
    21    06  2024    20        0.000000
    21    06  2024    21        0.000000
    21    06  2024    22        0.000000
    21    06  2024    23        0.000000
    22    06  2024    00        0.000000
    22    06  2024    01        0.000000
    22    06  2024    02       -1.000000
    22    06  2024    03       -1.000000
    22    06  2024    04       -1.000000
    22    06  2024    05       -1.000000
    22    06  2024    06        1.400000
    22    06  2024    07       -1.000000
    22    06  2024    08        0.600000
    22    06  2024    09        0.000000
    22    06  2024    10        0.000000
    22    06  2024    11        0.000000
    22    06  2024    12        0.000000
    22    06  2024    13        0.000000
    22    06  2024    14        0.000000
    22    06  2024    15        0.000000
    22    06  2024    16        0.000000
    22    06  2024    17        0.000000
    22    06  2024    18        0.000000
    22    06  2024    19        0.000000
    22    06  2024    20        0.000000
    22    06  2024    21        0.000000
    22    06  2024    22        0.000000
    22    06  2024    23        0.000000
    23    06  2024    00        0.000000
    23    06  2024    01        0.000000
    23    06  2024    02        0.000000
    23    06  2024    03        0.000000
    23    06  2024    04        0.000000
    23    06  2024    05        0.000000
    23    06  2024    06        0.000000
    23    06  2024    07        0.000000
    23    06  2024    08        0.000000
    23    06  2024    09        0.000000
    23    06  2024    10        0.000000
    23    06  2024    11        0.000000
    23    06  2024    12        0.000000
    23    06  2024    13        0.000000
    23    06  2024    14        0.000000
    23    06  2024    15        0.000000
    23    06  2024    16        0.000000
    23    06  2024    17        0.000000
    23    06  2024    18        0.000000
    23    06  2024    19        0.000000
    23    06  2024    20        0.000000
    23    06  2024    21        0.000000
    23    06  2024    22        0.000000
    23    06  2024    23        0.000000
    24    06  2024    00        0.000000
    24    06  2024    01        0.000000
    24    06  2024    02        0.000000
    24    06  2024    03        0.000000
    24    06  2024    04        0.000000
    24    06  2024    05        0.000000
    24    06  2024    06        0.200000
    24    06  2024    07        0.600000
    24    06  2024    08        0.000000
    24    06  2024    09        0.800000
    24    06  2024    10        2.600000
    24    06  2024    11        8.200000
    24    06  2024    12        8.000000
    24    06  2024    13        4.200000
    24    06  2024    14        6.000000
    24    06  2024    15        5.000000
    24    06  2024    16        1.000000
    24    06  2024    17        0.800000
    24    06  2024    18        0.000000
    24    06  2024    19        0.200000
    24    06  2024    20        0.000000
    24    06  2024    21        0.000000
    24    06  2024    22        0.400000
    24    06  2024    23        0.400000
    25    06  2024    00        0.000000
    25    06  2024    01        0.000000
    25    06  2024    02        0.400000
    25    06  2024    03        0.400000
    25    06  2024    04        0.400000
    25    06  2024    05        0.000000
    25    06  2024    06        0.000000
    25    06  2024    07        0.400000
    25    06  2024    08        0.000000
    25    06  2024    09        0.000000
    25    06  2024    10        0.000000
    25    06  2024    11        0.000000
    25    06  2024    12        0.000000
    25    06  2024    13        0.000000
    25    06  2024    14        0.000000
    25    06  2024    15        0.000000
    25    06  2024    16        0.000000
    25    06  2024    17        0.000000
    25    06  2024    18        0.000000
    25    06  2024    19        1.600000
    25    06  2024    20       12.800000
    25    06  2024    21        2.400000
    25    06  2024    22        0.000000
    25    06  2024    23        0.000000
    26    06  2024    00        0.000000
    26    06  2024    01       -1.000000
    26    06  2024    02       -1.000000
    26    06  2024    03       -1.000000
    26    06  2024    04       -1.000000
    26    06  2024    05       -1.000000
    26    06  2024    06       -1.000000
    26    06  2024    07       -1.000000
    26    06  2024    08        0.600000
    26    06  2024    09        0.200000
    26    06  2024    10        0.000000
    26    06  2024    11        0.000000
    26    06  2024    12        0.000000
    26    06  2024    13        0.000000
    26    06  2024    14        0.000000
    26    06  2024    15        0.000000
    26    06  2024    16        0.000000
    26    06  2024    17        0.000000
    26    06  2024    18       -1.000000
    26    06  2024    19        0.200000
    26    06  2024    20       -1.000000
    26    06  2024    21       -1.000000
    26    06  2024    22       -1.000000
    26    06  2024    23       -1.000000
    27    06  2024    00       -1.000000
    27    06  2024    01       -1.000000
    27    06  2024    02       -1.000000
    27    06  2024    03       -1.000000
    27    06  2024    04       -1.000000
    27    06  2024    05       -1.000000
    27    06  2024    06       -1.000000
    27    06  2024    07       -1.000000
    27    06  2024    08        0.200000
    27    06  2024    09        0.000000
    27    06  2024    10        0.000000
    27    06  2024    11        0.000000
    27    06  2024    12        0.000000
    27    06  2024    13        0.000000
    27    06  2024    14        0.000000
    27    06  2024    15        0.000000
    27    06  2024    16        0.000000
    27    06  2024    17        0.000000
    27    06  2024    18        0.000000
    27    06  2024    19        0.000000
    27    06  2024    20        0.000000
    27    06  2024    21        0.000000
    27    06  2024    22        0.000000
    27    06  2024    23        0.000000
    28    06  2024    00        0.000000
    28    06  2024    01        0.000000
    28    06  2024    02        0.000000
    28    06  2024    03        0.000000
    28    06  2024    04        0.000000
    28    06  2024    05        0.000000
    28    06  2024    06        0.000000
    28    06  2024    07        0.000000
    28    06  2024    08        0.000000
    28    06  2024    09        0.000000
    28    06  2024    10        0.000000
    28    06  2024    11        0.000000
    28    06  2024    12        0.000000
    28    06  2024    13        0.000000
    28    06  2024    14        0.000000
    28    06  2024    15        0.000000
    28    06  2024    16        0.000000
    28    06  2024    17        0.000000
    28    06  2024    18        0.000000
    28    06  2024    19        0.000000
    28    06  2024    20        0.000000
    28    06  2024    21        0.000000
    28    06  2024    22        0.200000
    28    06  2024    23        0.000000
    29    06  2024    00        0.000000
    29    06  2024    01        0.000000
    29    06  2024    02        0.000000
    29    06  2024    03        0.000000
    29    06  2024    04        0.000000
    29    06  2024    05        0.000000
    29    06  2024    06        0.000000
    29    06  2024    07        0.000000
    29    06  2024    08        0.000000
    29    06  2024    09        0.000000
    29    06  2024    10        0.000000
    29    06  2024    11        0.000000
    29    06  2024    12        0.000000
    29    06  2024    13        0.000000
    29    06  2024    14        0.000000
    29    06  2024    15        0.000000
    29    06  2024    16        0.000000
    29    06  2024    17        0.000000
    29    06  2024    18        0.000000
    29    06  2024    19        0.000000
    29    06  2024    20        0.000000
    29    06  2024    21        0.000000
    29    06  2024    22        0.000000
    29    06  2024    23        0.000000
    30    06  2024    00        0.000000
    30    06  2024    01        0.000000
    30    06  2024    02        0.000000
    30    06  2024    03        0.000000
    30    06  2024    04        0.000000
    30    06  2024    05        0.000000
    30    06  2024    06        0.000000
    30    06  2024    07        0.000000
    30    06  2024    08        0.000000
    30    06  2024    09        0.000000
    30    06  2024    10        0.000000
    30    06  2024    11        0.000000
    30    06  2024    12        0.000000
    30    06  2024    13        0.000000
    30    06  2024    14        0.000000
    30    06  2024    15        0.000000
    30    06  2024    16        0.000000
    30    06  2024    17        0.000000
    30    06  2024    18        0.000000
    30    06  2024    19        0.000000
    30    06  2024    20        0.000000
    30    06  2024    21        0.000000
    30    06  2024    22        0.000000
    30    06  2024    23        0.000000
    01    07  2024    00        0.000000
    01    07  2024    01        0.000000
    01    07  2024    02        0.000000
    01    07  2024    03        0.000000
    01    07  2024    04        0.000000
    01    07  2024    05        0.000000
    01    07  2024    06        0.000000
    01    07  2024    07        0.000000
    01    07  2024    08        0.000000
    01    07  2024    09        0.000000
    01    07  2024    10        0.000000
    01    07  2024    11        0.000000
    01    07  2024    12        0.000000
    01    07  2024    13        0.000000
    01    07  2024    14        0.000000
    01    07  2024    15        0.000000
    01    07  2024    16        0.000000
    01    07  2024    17        0.000000
    01    07  2024    18        0.000000
    01    07  2024    19        0.000000
    01    07  2024    20        0.000000
    01    07  2024    21        0.000000
    01    07  2024    22        0.000000
    01    07  2024    23        0.000000
    02    07  2024    00        0.000000
    02    07  2024    01        0.000000
    02    07  2024    02        0.000000
    02    07  2024    03        0.000000
    02    07  2024    04        0.000000
    02    07  2024    05        0.000000
    02    07  2024    06        0.000000
    02    07  2024    07        0.000000
    02    07  2024    08        0.000000
    02    07  2024    09        0.000000
    02    07  2024    10        0.000000
    02    07  2024    11        0.000000
    02    07  2024    12        0.000000
    02    07  2024    13        0.000000
    02    07  2024    14        0.000000
    02    07  2024    15        0.000000
    02    07  2024    16        0.000000
    02    07  2024    17        0.000000
    02    07  2024    18        0.000000
    02    07  2024    19        0.000000
    02    07  2024    20        0.000000
    02    07  2024    21        0.000000
    02    07  2024    22        0.000000
    02    07  2024    23        0.000000
    03    07  2024    00        0.000000
    03    07  2024    01        0.000000
    03    07  2024    02        0.000000
    03    07  2024    03        0.000000
    03    07  2024    04        0.000000
    03    07  2024    05        0.000000
    03    07  2024    06        0.000000
    03    07  2024    07        0.000000
    03    07  2024    08        0.000000
    03    07  2024    09        0.000000
    03    07  2024    10        0.000000
    03    07  2024    11        0.000000
    03    07  2024    12        0.000000
    03    07  2024    13        0.000000
    03    07  2024    14        0.000000
    03    07  2024    15        0.000000
    03    07  2024    16        0.000000
    03    07  2024    17        0.000000
    03    07  2024    18        0.000000
    03    07  2024    19        0.000000
    03    07  2024    20        0.000000
    03    07  2024    21        0.000000
    03    07  2024    22        0.000000
    03    07  2024    23        0.000000
    04    07  2024    00        0.000000
    04    07  2024    01        0.000000
    04    07  2024    02        0.000000
    04    07  2024    03        0.000000
    04    07  2024    04        0.000000
    04    07  2024    05        0.000000
    04    07  2024    06        0.000000
    04    07  2024    07        0.000000
    04    07  2024    08        0.000000
    04    07  2024    09        0.000000
    04    07  2024    10        0.000000
    04    07  2024    11        0.000000
    04    07  2024    12       -1.000000
    04    07  2024    13        0.000000
    04    07  2024    14        0.000000
    04    07  2024    15        0.000000
    04    07  2024    16        0.000000
    04    07  2024    17        0.000000
    04    07  2024    18        0.000000
    04    07  2024    19        0.000000
    04    07  2024    20        0.000000
    04    07  2024    21        0.000000
    04    07  2024    22        0.000000
    04    07  2024    23        0.000000
    05    07  2024    00        0.000000
    05    07  2024    01        0.000000
    05    07  2024    02        0.000000
    05    07  2024    03        0.000000
    05    07  2024    04        0.000000
    05    07  2024    05        0.000000
    05    07  2024    06        0.000000
    05    07  2024    07        0.000000
    05    07  2024    08        0.000000
    05    07  2024    09        0.000000
    05    07  2024    10        0.000000
    05    07  2024    11        0.000000
    05    07  2024    12        0.000000
    05    07  2024    13        0.000000
    05    07  2024    14        0.000000
    05    07  2024    15        0.000000
    05    07  2024    16        0.000000
    05    07  2024    17        0.000000
    05    07  2024    18        0.000000
    05    07  2024    19        0.000000
    05    07  2024    20        0.000000
    05    07  2024    21        0.000000
    05    07  2024    22        0.000000
    05    07  2024    23        0.000000
    06    07  2024    00        0.000000
    06    07  2024    01        0.200000
    06    07  2024    02        0.000000
    06    07  2024    03        0.000000
    06    07  2024    04        1.200000
    06    07  2024    05        0.600000
    06    07  2024    06        0.000000
    06    07  2024    07        0.000000
    06    07  2024    08        0.200000
    06    07  2024    09        0.000000
    06    07  2024    10        0.000000
    06    07  2024    11        0.000000
    06    07  2024    12        0.400000
    06    07  2024    13        0.000000
    06    07  2024    14        0.200000
    06    07  2024    15        0.800000
    06    07  2024    16        2.400000
    06    07  2024    17        4.600000
    06    07  2024    18        0.200000
    06    07  2024    19        0.000000
    06    07  2024    20        3.200000
    06    07  2024    21        2.200000
    06    07  2024    22        8.400000
    06    07  2024    23        1.200000
    07    07  2024    00        1.800000
    07    07  2024    01        1.200000
    07    07  2024    02        0.000000
    07    07  2024    03        0.000000
    07    07  2024    04        1.200000
    07    07  2024    05        1.000000
    07    07  2024    06        0.200000
    07    07  2024    07       -1.000000
    07    07  2024    08        0.800000
    07    07  2024    09       -1.000000
    07    07  2024    10        1.600000
    07    07  2024    11        2.600000
    07    07  2024    12        7.800000
    07    07  2024    13        4.800000
    07    07  2024    14        3.800000
    07    07  2024    15        1.600000
    07    07  2024    16        3.200000
    07    07  2024    17       -1.000000
    07    07  2024    18       -1.000000
    07    07  2024    19       -1.000000
    07    07  2024    20       -1.000000
    07    07  2024    21       10.200000
    07    07  2024    22        0.800000
    07    07  2024    23       -1.000000
    08    07  2024    00        1.400000
    08    07  2024    01       -1.000000
    08    07  2024    02       -1.000000
    08    07  2024    03       -1.000000
    08    07  2024    04        1.200000
    08    07  2024    05        0.200000
    08    07  2024    06        0.200000
    08    07  2024    07       -1.000000
    08    07  2024    08       -1.000000
    08    07  2024    09        0.800000
    08    07  2024    10        0.000000
    08    07  2024    11        0.000000
    08    07  2024    12        0.000000
    08    07  2024    13        0.000000
    08    07  2024    14        1.000000
    08    07  2024    15        0.400000
    08    07  2024    16        0.000000
    08    07  2024    17        0.000000
    08    07  2024    18        0.200000
    08    07  2024    19       -1.000000
    08    07  2024    20        0.200000
    08    07  2024    21       -1.000000
    08    07  2024    22       -1.000000
    08    07  2024    23       -1.000000
    09    07  2024    00       -1.000000
    09    07  2024    01       -1.000000
    09    07  2024    02       -1.000000
    09    07  2024    03       -1.000000
    09    07  2024    04       -1.000000
    09    07  2024    05       -1.000000
    09    07  2024    06       -1.000000
    09    07  2024    07       -1.000000
    09    07  2024    08        0.200000
    09    07  2024    09        0.400000
    09    07  2024    10        0.400000
    09    07  2024    11        1.600000
    09    07  2024    12        0.600000
    09    07  2024    13        0.200000
    09    07  2024    14        0.000000
    09    07  2024    15        2.600000
    09    07  2024    16        4.000000
    09    07  2024    17        2.000000
    09    07  2024    18        1.000000
    09    07  2024    19        1.400000
    09    07  2024    20        0.600000
    09    07  2024    21        1.200000
    09    07  2024    22        0.800000
    09    07  2024    23        0.400000
    10    07  2024    00        0.000000
    10    07  2024    01        0.000000
    10    07  2024    02        0.000000
    10    07  2024    03        0.000000
    10    07  2024    04        0.000000
    10    07  2024    05        0.000000
    10    07  2024    06        0.000000
    10    07  2024    07        0.000000
    10    07  2024    08        0.000000
    10    07  2024    09        0.000000
    10    07  2024    10        0.000000
    10    07  2024    11        0.000000
    10    07  2024    12        0.000000
    10    07  2024    13        0.000000
    10    07  2024    14        0.000000
    10    07  2024    15        0.000000
    10    07  2024    16        0.000000
    10    07  2024    17        0.000000
    10    07  2024    18        0.000000
    10    07  2024    19        0.000000
    10    07  2024    20        0.000000
    10    07  2024    21        0.000000
    10    07  2024    22        0.000000
    10    07  2024    23        0.000000
    11    07  2024    00        0.000000
    11    07  2024    01        0.000000
    11    07  2024    02        0.000000
    11    07  2024    03        0.000000
    11    07  2024    04        0.000000
    11    07  2024    05        0.000000
    11    07  2024    06        1.000000
    11    07  2024    07        1.800000
    11    07  2024    08        3.400000
    11    07  2024    09        0.800000
    11    07  2024    10        0.200000
    11    07  2024    11        0.400000
    11    07  2024    12        0.200000
    11    07  2024    13       16.800000
    11    07  2024    14        7.600000
    11    07  2024    15        8.200000
    11    07  2024    16        6.800000
    11    07  2024    17        3.600000
    11    07  2024    18        2.800000
    11    07  2024    19        1.600000
    11    07  2024    20        1.000000
    11    07  2024    21        2.800000
    11    07  2024    22        2.200000
    11    07  2024    23        1.400000
    12    07  2024    00        0.600000
    12    07  2024    01        0.200000
    12    07  2024    02        0.200000
    12    07  2024    03        0.000000
    12    07  2024    04        0.000000
    12    07  2024    05        0.000000
    12    07  2024    06        0.000000
    12    07  2024    07        0.200000
    12    07  2024    08        0.000000
    12    07  2024    09        0.000000
    12    07  2024    10        0.000000
    12    07  2024    11       -1.000000
    12    07  2024    12        0.000000
    12    07  2024    13        0.000000
    12    07  2024    14        0.000000
    12    07  2024    15        0.000000
    12    07  2024    16        0.000000
    12    07  2024    17        0.000000
    12    07  2024    18        0.000000
    12    07  2024    19        0.000000
    12    07  2024    20        0.000000
    12    07  2024    21        0.000000
    12    07  2024    22        0.000000
    12    07  2024    23        0.000000
    13    07  2024    00        0.000000
    13    07  2024    01        0.000000
    13    07  2024    02        0.000000
    13    07  2024    03        1.000000
    13    07  2024    04        0.000000
    13    07  2024    05        0.400000
    13    07  2024    06        0.000000
    13    07  2024    07        0.000000
    13    07  2024    08        0.000000
    13    07  2024    09        0.000000
    13    07  2024    10        0.000000
    13    07  2024    11        0.000000
    13    07  2024    12        0.000000
    13    07  2024    13        0.600000
    13    07  2024    14        1.200000
    13    07  2024    15        1.600000
    13    07  2024    16        2.000000
    13    07  2024    17        0.800000
    13    07  2024    18        0.600000
    13    07  2024    19        2.400000
    13    07  2024    20        3.600000
    13    07  2024    21        3.200000
    13    07  2024    22        7.000000
    13    07  2024    23        3.200000
    14    07  2024    00        4.400000
    14    07  2024    01        0.200000
    14    07  2024    02        0.800000
    14    07  2024    03        2.400000
    14    07  2024    04        2.200000
    14    07  2024    05        0.600000
    14    07  2024    06        1.200000
    14    07  2024    07        1.200000
    14    07  2024    08        0.000000
    14    07  2024    09        1.600000
    14    07  2024    10        0.000000
    14    07  2024    11        0.000000
    14    07  2024    12        0.000000
    14    07  2024    13        0.000000
    14    07  2024    14        0.000000
    14    07  2024    15        0.000000
    14    07  2024    16        0.000000
    14    07  2024    17        0.000000
    14    07  2024    18        0.000000
    14    07  2024    19        0.000000
    14    07  2024    20        0.000000
    14    07  2024    21        0.000000
    14    07  2024    22        0.000000
    14    07  2024    23        0.000000
    15    07  2024    00        0.000000
    15    07  2024    01        0.000000
    15    07  2024    02        0.000000
    15    07  2024    03        0.000000
    15    07  2024    04        0.000000
    15    07  2024    05        0.000000
    15    07  2024    06        0.000000
    15    07  2024    07        0.000000
    15    07  2024    08        0.000000
    15    07  2024    09        0.000000
    15    07  2024    10        0.200000
    15    07  2024    11        0.000000
    15    07  2024    12        0.000000
    15    07  2024    13        0.000000
    15    07  2024    14        0.000000
    15    07  2024    15        0.000000
    15    07  2024    16        0.000000
    15    07  2024    17        0.000000
    15    07  2024    18        0.200000
    15    07  2024    19        0.000000
    15    07  2024    20        0.600000
    15    07  2024    21        0.000000
    15    07  2024    22        0.000000
    15    07  2024    23        0.000000
    16    07  2024    00        0.000000
    16    07  2024    01        0.000000
    16    07  2024    02        0.000000
    16    07  2024    03        0.000000
    16    07  2024    04        0.000000
    16    07  2024    05        0.000000
    16    07  2024    06        0.000000
    16    07  2024    07        0.000000
    16    07  2024    08        0.000000
    16    07  2024    09        0.000000
    16    07  2024    10       -1.000000
    16    07  2024    11        0.000000
    16    07  2024    12        0.000000
    16    07  2024    13        0.200000
    16    07  2024    14        0.000000
    16    07  2024    15        0.000000
    16    07  2024    16        0.000000
    16    07  2024    17        0.000000
    16    07  2024    18        0.000000
    16    07  2024    19        0.000000
    16    07  2024    20        0.000000
    16    07  2024    21        0.000000
    16    07  2024    22        0.000000
    16    07  2024    23        0.000000
    17    07  2024    00        0.000000
    17    07  2024    01        0.000000
    17    07  2024    02        0.000000
    17    07  2024    03        0.000000
    17    07  2024    04        0.000000
    17    07  2024    05        0.000000
    17    07  2024    06        0.000000
    17    07  2024    07        0.000000
    17    07  2024    08        0.000000
    17    07  2024    09        0.000000
    17    07  2024    10        0.000000
    17    07  2024    11        0.000000
    17    07  2024    12        0.000000
    17    07  2024    13        0.000000
    17    07  2024    14        0.000000
    17    07  2024    15        0.000000
    17    07  2024    16        0.000000
    17    07  2024    17        0.000000
    17    07  2024    18        0.000000
    17    07  2024    19        0.000000
    17    07  2024    20        0.000000
    17    07  2024    21        0.000000
    17    07  2024    22        0.000000
    17    07  2024    23        0.000000
    18    07  2024    00        0.000000
    18    07  2024    01        0.000000
    18    07  2024    02        0.000000
    18    07  2024    03        0.000000
    18    07  2024    04        0.000000
    18    07  2024    05        0.000000
    18    07  2024    06        0.000000
    18    07  2024    07       -1.000000
    18    07  2024    08        0.000000
    18    07  2024    09        0.200000
    18    07  2024    10        0.000000
    18    07  2024    11        0.000000
    18    07  2024    12        0.000000
    18    07  2024    13        0.000000
    18    07  2024    14       -1.000000
    18    07  2024    15        0.000000
    18    07  2024    16        0.000000
    18    07  2024    17        0.000000
    18    07  2024    18        0.000000
    18    07  2024    19        0.000000
    18    07  2024    20        0.000000
    18    07  2024    21        0.000000
    18    07  2024    22        0.000000
    18    07  2024    23        0.000000
    19    07  2024    00        0.000000
    19    07  2024    01        0.000000
    19    07  2024    02        0.000000
    19    07  2024    03        0.000000
    19    07  2024    04        0.000000
    19    07  2024    05        0.000000
    19    07  2024    06        0.000000
    19    07  2024    07        0.200000
    19    07  2024    08        0.000000
    19    07  2024    09        0.000000
    19    07  2024    10        0.000000
    19    07  2024    11        0.000000
    19    07  2024    12        0.000000
    19    07  2024    13        0.000000
    19    07  2024    14        0.000000
    19    07  2024    15        0.000000
    19    07  2024    16        0.000000
    19    07  2024    17        0.000000
    19    07  2024    18        0.000000
    19    07  2024    19        0.000000
    19    07  2024    20        0.000000
    19    07  2024    21        0.000000
    19    07  2024    22        0.000000
    19    07  2024    23        0.000000
    20    07  2024    00        0.000000
    20    07  2024    01        0.000000
    20    07  2024    02        0.000000
    20    07  2024    03        0.000000
    20    07  2024    04        0.000000
    20    07  2024    05        0.200000
    20    07  2024    06        0.000000
    20    07  2024    07        0.000000
    20    07  2024    08        0.000000
    20    07  2024    09        0.000000
    20    07  2024    10        0.000000
    20    07  2024    11        0.000000
    20    07  2024    12        0.000000
    20    07  2024    13        0.000000
    20    07  2024    14        0.000000
    20    07  2024    15        0.000000
    20    07  2024    16        0.000000
    20    07  2024    17        0.000000
    20    07  2024    18        0.000000
    20    07  2024    19        0.000000
    20    07  2024    20        0.000000
    20    07  2024    21        0.000000
    20    07  2024    22        0.000000
    20    07  2024    23        0.000000
    21    07  2024    00        0.000000
    21    07  2024    01        0.000000
    21    07  2024    02        0.000000
    21    07  2024    03        0.000000
    21    07  2024    04        0.200000
    21    07  2024    05        0.000000
    21    07  2024    06        0.000000
    21    07  2024    07        0.000000
    21    07  2024    08        0.000000
    21    07  2024    09        0.000000
    21    07  2024    10        0.000000
    21    07  2024    11        0.000000
    21    07  2024    12        0.000000
    21    07  2024    13        0.000000
    21    07  2024    14        0.000000
    21    07  2024    15        0.000000
    21    07  2024    16        0.000000
    21    07  2024    17        0.000000
    21    07  2024    18        0.000000
    21    07  2024    19        0.000000
    21    07  2024    20        0.000000
    21    07  2024    21        0.000000
    21    07  2024    22        0.000000
    21    07  2024    23        0.000000
    22    07  2024    00        0.000000
    22    07  2024    01        0.000000
    22    07  2024    02        0.000000
    22    07  2024    03        0.000000
    22    07  2024    04        0.200000
    22    07  2024    05        0.000000
    22    07  2024    06        0.000000
    22    07  2024    07        0.000000
    22    07  2024    08        0.000000
    22    07  2024    09        0.000000
    22    07  2024    10        0.000000
    22    07  2024    11        0.000000
    22    07  2024    12        0.000000
    22    07  2024    13        0.000000
    22    07  2024    14        0.000000
    22    07  2024    15        0.000000
    22    07  2024    16        0.000000
    22    07  2024    17        0.000000
    22    07  2024    18        0.000000
    22    07  2024    19        0.000000
    22    07  2024    20        0.000000
    22    07  2024    21        0.000000
    22    07  2024    22        0.000000
    22    07  2024    23        0.000000
    23    07  2024    00        0.000000
    23    07  2024    01        0.000000
    23    07  2024    02        0.000000
    23    07  2024    03        0.000000
    23    07  2024    04        0.000000
    23    07  2024    05        0.000000
    23    07  2024    06        0.000000
    23    07  2024    07        0.000000
    23    07  2024    08        0.200000
    23    07  2024    09        0.000000
    23    07  2024    10        0.000000
    23    07  2024    11        0.000000
    23    07  2024    12        0.000000
    23    07  2024    13        0.000000
    23    07  2024    14        0.000000
    23    07  2024    15        0.000000
    23    07  2024    16        0.000000
    23    07  2024    17        0.000000
    23    07  2024    18        0.000000
    23    07  2024    19        0.000000
    23    07  2024    20        0.000000
    23    07  2024    21        0.000000
    23    07  2024    22        0.000000
    23    07  2024    23        0.000000
    24    07  2024    00        0.000000
    24    07  2024    01        0.000000
    24    07  2024    02        0.000000
    24    07  2024    03        0.000000
    24    07  2024    04        0.000000
    24    07  2024    05        0.000000
    24    07  2024    06        0.000000
    24    07  2024    07        0.000000
    24    07  2024    08        0.000000
    24    07  2024    09        0.000000
    24    07  2024    10        0.000000
    24    07  2024    11        0.400000
    24    07  2024    12        0.000000
    24    07  2024    13        0.000000
    24    07  2024    14        0.000000
    24    07  2024    15        0.000000
    24    07  2024    16        0.000000
    24    07  2024    17        0.000000
    24    07  2024    18        0.000000
    24    07  2024    19        0.000000
    24    07  2024    20        0.000000
    24    07  2024    21        0.000000
    24    07  2024    22        0.000000
    24    07  2024    23        0.000000
    25    07  2024    00        0.000000
    25    07  2024    01        0.000000
    25    07  2024    02        0.000000
    25    07  2024    03        0.000000
    25    07  2024    04        0.000000
    25    07  2024    05        0.000000
    25    07  2024    06        0.000000
    25    07  2024    07        0.000000
    25    07  2024    08        0.000000
    25    07  2024    09        0.000000
    25    07  2024    10        0.000000
    25    07  2024    11        0.000000
    25    07  2024    12        0.000000
    25    07  2024    13        0.000000
    25    07  2024    14        0.000000
    25    07  2024    15        0.000000
    25    07  2024    16        0.000000
    25    07  2024    17        0.000000
    25    07  2024    18        0.000000
    25    07  2024    19        0.000000
    25    07  2024    20        0.000000
    25    07  2024    21        0.000000
    25    07  2024    22        0.000000
    25    07  2024    23        0.000000
    26    07  2024    00        0.000000
    26    07  2024    01        0.000000
    26    07  2024    02        0.000000
    26    07  2024    03        0.000000
    26    07  2024    04        0.000000
    26    07  2024    05        0.000000
    26    07  2024    06        0.000000
    26    07  2024    07       -1.000000
    26    07  2024    08        0.000000
    26    07  2024    09        0.000000
    26    07  2024    10        0.000000
    26    07  2024    11        0.000000
    26    07  2024    12        0.000000
    26    07  2024    13        0.000000
    26    07  2024    14        0.000000
    26    07  2024    15        0.000000
    26    07  2024    16        0.000000
    26    07  2024    17        0.000000
    26    07  2024    18        0.000000
    26    07  2024    19        0.000000
    26    07  2024    20        0.000000
    26    07  2024    21        0.000000
    26    07  2024    22        0.000000
    26    07  2024    23        0.000000
    27    07  2024    00        0.000000
    27    07  2024    01        0.000000
    27    07  2024    02        0.000000
    27    07  2024    03        0.000000
    27    07  2024    04        0.000000
    27    07  2024    05        0.000000
    27    07  2024    06        0.000000
