datetime,dia,mes,ano,hora,nivel_cm
2023-08-08 07:00:00,8,8,2023,7,148.0
2023-08-08 08:00:00,8,8,2023,8,148.0
2023-08-08 09:00:00,8,8,2023,9,148.0
2023-08-08 10:00:00,8,8,2023,10,148.0
2023-08-08 11:00:00,8,8,2023,11,147.0
2023-08-08 12:00:00,8,8,2023,12,148.0
2023-08-08 13:00:00,8,8,2023,13,147.0
2023-08-08 14:00:00,8,8,2023,14,148.0
2023-08-08 15:00:00,8,8,2023,15,147.0
2023-08-08 16:00:00,8,8,2023,16,147.0
2023-08-08 17:00:00,8,8,2023,17,147.0
2023-08-08 18:00:00,8,8,2023,18,147.0
2023-08-08 19:00:00,8,8,2023,19,146.0
2023-08-08 20:00:00,8,8,2023,20,146.0
2023-08-08 21:00:00,8,8,2023,21,146.0
2023-08-08 22:00:00,8,8,2023,22,146.0
2023-08-08 23:00:00,8,8,2023,23,146.0
2023-08-09 00:00:00,9,8,2023,0,146.0
2023-08-09 01:00:00,9,8,2023,1,146.0
2023-08-09 02:00:00,9,8,2023,2,146.0
2023-08-09 03:00:00,9,8,2023,3,146.0
2023-08-09 04:00:00,9,8,2023,4,146.0
2023-08-09 05:00:00,9,8,2023,5,146.0
2023-08-09 06:00:00,9,8,2023,6,146.0
2023-08-09 07:00:00,9,8,2023,7,146.0
2023-08-09 08:00:00,9,8,2023,8,146.0
2023-08-09 09:00:00,9,8,2023,9,146.0
2023-08-09 10:00:00,9,8,2023,10,146.0
2023-08-09 11:00:00,9,8,2023,11,146.0
2023-08-09 12:00:00,9,8,2023,12,147.0
2023-08-09 13:00:00,9,8,2023,13,147.0
2023-08-09 14:00:00,9,8,2023,14,147.0
2023-08-09 15:00:00,9,8,2023,15,147.0
2023-08-09 16:00:00,9,8,2023,16,147.0
2023-08-09 17:00:00,9,8,2023,17,147.0
2023-08-09 18:00:00,9,8,2023,18,147.0
2023-08-09 19:00:00,9,8,2023,19,147.0
2023-08-09 20:00:00,9,8,2023,20,147.0
2023-08-09 21:00:00,9,8,2023,21,147.0
2023-08-09 22:00:00,9,8,2023,22,147.0
2023-08-09 23:00:00,9,8,2023,23,148.0
2023-08-10 00:00:00,10,8,2023,0,148.0
2023-08-10 01:00:00,10,8,2023,1,148.0
2023-08-10 02:00:00,10,8,2023,2,148.0
2023-08-10 03:00:00,10,8,2023,3,148.0
2023-08-10 04:00:00,10,8,2023,4,148.0
2023-08-10 05:00:00,10,8,2023,5,148.0
2023-08-10 06:00:00,10,8,2023,6,148.0
2023-08-10 07:00:00,10,8,2023,7,148.0
2023-08-10 08:00:00,10,8,2023,8,148.0
2023-08-10 09:00:00,10,8,2023,9,148.0
2023-08-10 10:00:00,10,8,2023,10,148.0
2023-08-10 11:00:00,10,8,2023,11,148.0
2023-08-10 12:00:00,10,8,2023,12,148.0
2023-08-10 13:00:00,10,8,2023,13,149.0
2023-08-10 14:00:00,10,8,2023,14,149.0
2023-08-10 15:00:00,10,8,2023,15,149.0
2023-08-10 16:00:00,10,8,2023,16,149.0
2023-08-10 17:00:00,10,8,2023,17,150.0
2023-08-10 18:00:00,10,8,2023,18,150.0
2023-08-10 19:00:00,10,8,2023,19,150.0
2023-08-10 20:00:00,10,8,2023,20,151.0
2023-08-10 21:00:00,10,8,2023,21,151.0
2023-08-10 22:00:00,10,8,2023,22,152.0
2023-08-10 23:00:00,10,8,2023,23,152.0
2023-08-11 00:00:00,11,8,2023,0,153.0
2023-08-11 01:00:00,11,8,2023,1,154.0
2023-08-11 02:00:00,11,8,2023,2,154.0
2023-08-11 03:00:00,11,8,2023,3,155.0
2023-08-11 04:00:00,11,8,2023,4,155.0
2023-08-11 05:00:00,11,8,2023,5,156.0
2023-08-11 06:00:00,11,8,2023,6,159.0
2023-08-11 07:00:00,11,8,2023,7,164.0
2023-08-11 08:00:00,11,8,2023,8,165.0
2023-08-11 09:00:00,11,8,2023,9,166.0
2023-08-11 10:00:00,11,8,2023,10,167.0
2023-08-11 11:00:00,11,8,2023,11,168.0
2023-08-11 12:00:00,11,8,2023,12,170.0
2023-08-11 13:00:00,11,8,2023,13,171.0
2023-08-11 14:00:00,11,8,2023,14,173.0
2023-08-11 15:00:00,11,8,2023,15,175.0
2023-08-11 16:00:00,11,8,2023,16,176.0
2023-08-11 17:00:00,11,8,2023,17,178.0
2023-08-11 18:00:00,11,8,2023,18,179.0
2023-08-11 19:00:00,11,8,2023,19,181.0
2023-08-11 20:00:00,11,8,2023,20,182.0
2023-08-11 21:00:00,11,8,2023,21,184.0
2023-08-11 22:00:00,11,8,2023,22,186.0
2023-08-11 23:00:00,11,8,2023,23,188.0
2023-08-12 00:00:00,12,8,2023,0,190.0
2023-08-12 01:00:00,12,8,2023,1,192.0
2023-08-12 02:00:00,12,8,2023,2,193.0
2023-08-12 03:00:00,12,8,2023,3,195.0
2023-08-12 04:00:00,12,8,2023,4,197.0
2023-08-12 05:00:00,12,8,2023,5,199.0
2023-08-12 06:00:00,12,8,2023,6,201.0
2023-08-12 07:00:00,12,8,2023,7,203.0
2023-08-12 08:00:00,12,8,2023,8,205.0
2023-08-12 09:00:00,12,8,2023,9,207.0
2023-08-12 10:00:00,12,8,2023,10,209.0
2023-08-12 11:00:00,12,8,2023,11,211.0
2023-08-12 12:00:00,12,8,2023,12,213.0
2023-08-12 13:00:00,12,8,2023,13,216.0
2023-08-12 14:00:00,12,8,2023,14,218.0
2023-08-12 15:00:00,12,8,2023,15,221.0
2023-08-12 16:00:00,12,8,2023,16,224.0
2023-08-12 17:00:00,12,8,2023,17,227.0
2023-08-12 18:00:00,12,8,2023,18,230.0
2023-08-12 19:00:00,12,8,2023,19,233.0
2023-08-12 20:00:00,12,8,2023,20,236.0
2023-08-12 21:00:00,12,8,2023,21,239.0
2023-08-12 22:00:00,12,8,2023,22,243.0
2023-08-12 23:00:00,12,8,2023,23,246.0
2023-08-13 00:00:00,13,8,2023,0,249.0
2023-08-13 01:00:00,13,8,2023,1,252.0
2023-08-13 02:00:00,13,8,2023,2,255.0
2023-08-13 03:00:00,13,8,2023,3,258.0
2023-08-13 04:00:00,13,8,2023,4,261.0
2023-08-13 05:00:00,13,8,2023,5,264.0
2023-08-13 06:00:00,13,8,2023,6,267.0
2023-08-13 07:00:00,13,8,2023,7,269.0
2023-08-13 08:00:00,13,8,2023,8,272.0
2023-08-13 09:00:00,13,8,2023,9,274.0
2023-08-13 10:00:00,13,8,2023,10,277.0
2023-08-13 11:00:00,13,8,2023,11,279.0
2023-08-13 12:00:00,13,8,2023,12,282.0
2023-08-13 13:00:00,13,8,2023,13,283.0
2023-08-13 14:00:00,13,8,2023,14,286.0
2023-08-13 15:00:00,13,8,2023,15,287.0
2023-08-13 16:00:00,13,8,2023,16,289.0
2023-08-13 17:00:00,13,8,2023,17,291.0
2023-08-13 18:00:00,13,8,2023,18,292.0
2023-08-13 19:00:00,13,8,2023,19,293.0
2023-08-13 20:00:00,13,8,2023,20,294.0
2023-08-13 21:00:00,13,8,2023,21,296.0
2023-08-13 22:00:00,13,8,2023,22,297.0
2023-08-13 23:00:00,13,8,2023,23,298.0
2023-08-14 00:00:00,14,8,2023,0,299.0
2023-08-14 01:00:00,14,8,2023,1,300.0
2023-08-14 02:00:00,14,8,2023,2,302.0
2023-08-14 03:00:00,14,8,2023,3,302.0
2023-08-14 04:00:00,14,8,2023,4,303.0
2023-08-14 05:00:00,14,8,2023,5,304.0
2023-08-14 06:00:00,14,8,2023,6,305.0
2023-08-14 07:00:00,14,8,2023,7,306.0
2023-08-14 08:00:00,14,8,2023,8,307.0
2023-08-14 09:00:00,14,8,2023,9,308.0
2023-08-14 10:00:00,14,8,2023,10,309.0
2023-08-14 11:00:00,14,8,2023,11,310.0
2023-08-14 12:00:00,14,8,2023,12,310.0
2023-08-14 13:00:00,14,8,2023,13,311.0
2023-08-14 14:00:00,14,8,2023,14,311.0
2023-08-14 15:00:00,14,8,2023,15,312.0
2023-08-14 16:00:00,14,8,2023,16,312.0
2023-08-14 17:00:00,14,8,2023,17,312.0
2023-08-14 18:00:00,14,8,2023,18,312.0
2023-08-14 19:00:00,14,8,2023,19,312.0
2023-08-14 20:00:00,14,8,2023,20,312.0
2023-08-14 21:00:00,14,8,2023,21,312.0
2023-08-14 22:00:00,14,8,2023,22,311.0
2023-08-14 23:00:00,14,8,2023,23,311.0
2023-08-15 00:00:00,15,8,2023,0,311.0
2023-08-15 01:00:00,15,8,2023,1,311.0
2023-08-15 02:00:00,15,8,2023,2,310.0
2023-08-15 03:00:00,15,8,2023,3,310.0
2023-08-15 04:00:00,15,8,2023,4,309.0
2023-08-15 05:00:00,15,8,2023,5,309.0
2023-08-15 06:00:00,15,8,2023,6,308.0
2023-08-15 07:00:00,15,8,2023,7,308.0
2023-08-15 08:00:00,15,8,2023,8,307.0
2023-08-15 09:00:00,15,8,2023,9,306.0
2023-08-15 10:00:00,15,8,2023,10,305.0
2023-08-15 11:00:00,15,8,2023,11,305.0
2023-08-15 12:00:00,15,8,2023,12,304.0
2023-08-15 13:00:00,15,8,2023,13,304.0
2023-08-15 14:00:00,15,8,2023,14,303.0
2023-08-15 15:00:00,15,8,2023,15,302.0
2023-08-15 16:00:00,15,8,2023,16,301.0
2023-08-15 17:00:00,15,8,2023,17,300.0
2023-08-15 18:00:00,15,8,2023,18,298.0
2023-08-15 19:00:00,15,8,2023,19,297.0
2023-08-15 20:00:00,15,8,2023,20,295.0
2023-08-15 21:00:00,15,8,2023,21,294.0
2023-08-15 22:00:00,15,8,2023,22,292.0
2023-08-15 23:00:00,15,8,2023,23,291.0
2023-08-16 00:00:00,16,8,2023,0,290.0
2023-08-16 01:00:00,16,8,2023,1,289.0
2023-08-16 02:00:00,16,8,2023,2,287.0
2023-08-16 03:00:00,16,8,2023,3,286.0
2023-08-16 04:00:00,16,8,2023,4,284.0
2023-08-16 05:00:00,16,8,2023,5,283.0
2023-08-16 06:00:00,16,8,2023,6,281.0
2023-08-16 07:00:00,16,8,2023,7,280.0
2023-08-16 08:00:00,16,8,2023,8,278.0
2023-08-16 09:00:00,16,8,2023,9,276.0
2023-08-16 10:00:00,16,8,2023,10,275.0
2023-08-16 11:00:00,16,8,2023,11,273.0
2023-08-16 12:00:00,16,8,2023,12,272.0
2023-08-16 13:00:00,16,8,2023,13,270.0
2023-08-16 14:00:00,16,8,2023,14,269.0
2023-08-16 15:00:00,16,8,2023,15,267.0
2023-08-16 16:00:00,16,8,2023,16,265.0
2023-08-16 17:00:00,16,8,2023,17,263.0
2023-08-16 18:00:00,16,8,2023,18,261.0
2023-08-16 19:00:00,16,8,2023,19,259.0
2023-08-16 20:00:00,16,8,2023,20,257.0
2023-08-16 21:00:00,16,8,2023,21,255.0
2023-08-16 22:00:00,16,8,2023,22,254.0
2023-08-16 23:00:00,16,8,2023,23,252.0
2023-08-17 00:00:00,17,8,2023,0,250.0
2023-08-17 01:00:00,17,8,2023,1,248.0
2023-08-17 02:00:00,17,8,2023,2,246.0
2023-08-17 03:00:00,17,8,2023,3,244.0
2023-08-17 04:00:00,17,8,2023,4,243.0
2023-08-17 05:00:00,17,8,2023,5,241.0
2023-08-17 06:00:00,17,8,2023,6,239.0
2023-08-17 07:00:00,17,8,2023,7,238.0
2023-08-17 08:00:00,17,8,2023,8,236.0
2023-08-17 09:00:00,17,8,2023,9,235.0
2023-08-17 10:00:00,17,8,2023,10,234.0
2023-08-17 11:00:00,17,8,2023,11,233.0
2023-08-17 12:00:00,17,8,2023,12,231.0
2023-08-17 13:00:00,17,8,2023,13,230.0
2023-08-17 14:00:00,17,8,2023,14,229.0
2023-08-17 15:00:00,17,8,2023,15,227.0
2023-08-17 16:00:00,17,8,2023,16,226.0
2023-08-17 17:00:00,17,8,2023,17,224.0
2023-08-17 18:00:00,17,8,2023,18,223.0
2023-08-17 19:00:00,17,8,2023,19,221.0
2023-08-17 20:00:00,17,8,2023,20,220.0
2023-08-17 21:00:00,17,8,2023,21,218.0
2023-08-17 22:00:00,17,8,2023,22,217.0
2023-08-17 23:00:00,17,8,2023,23,216.0
2023-08-18 00:00:00,18,8,2023,0,214.0
2023-08-18 01:00:00,18,8,2023,1,213.0
2023-08-18 02:00:00,18,8,2023,2,212.0
2023-08-18 03:00:00,18,8,2023,3,211.0
2023-08-18 04:00:00,18,8,2023,4,210.0
2023-08-18 05:00:00,18,8,2023,5,209.0
2023-08-18 06:00:00,18,8,2023,6,208.0
2023-08-18 07:00:00,18,8,2023,7,207.0
2023-08-18 08:00:00,18,8,2023,8,206.0
2023-08-18 09:00:00,18,8,2023,9,205.0
2023-08-18 10:00:00,18,8,2023,10,205.0
2023-08-18 11:00:00,18,8,2023,11,204.0
2023-08-18 12:00:00,18,8,2023,12,204.0
2023-08-18 13:00:00,18,8,2023,13,202.0
2023-08-18 14:00:00,18,8,2023,14,202.0
2023-08-18 15:00:00,18,8,2023,15,201.0
2023-08-18 16:00:00,18,8,2023,16,200.0
2023-08-18 17:00:00,18,8,2023,17,201.0
2023-08-18 18:00:00,18,8,2023,18,201.0
2023-08-18 19:00:00,18,8,2023,19,199.0
2023-08-18 20:00:00,18,8,2023,20,198.0
2023-08-18 21:00:00,18,8,2023,21,198.0
2023-08-18 22:00:00,18,8,2023,22,197.0
2023-08-18 23:00:00,18,8,2023,23,197.0
2023-08-19 00:00:00,19,8,2023,0,196.0
2023-08-19 01:00:00,19,8,2023,1,196.0
2023-08-19 02:00:00,19,8,2023,2,195.0
2023-08-19 03:00:00,19,8,2023,3,195.0
2023-08-19 04:00:00,19,8,2023,4,194.0
2023-08-19 05:00:00,19,8,2023,5,194.0
2023-08-19 06:00:00,19,8,2023,6,194.0
2023-08-19 07:00:00,19,8,2023,7,193.0
2023-08-19 08:00:00,19,8,2023,8,193.0
2023-08-19 09:00:00,19,8,2023,9,193.0
2023-08-19 10:00:00,19,8,2023,10,193.0
2023-08-19 11:00:00,19,8,2023,11,193.0
2023-08-19 12:00:00,19,8,2023,12,192.0
2023-08-19 13:00:00,19,8,2023,13,192.0
2023-08-19 14:00:00,19,8,2023,14,192.0
2023-08-19 15:00:00,19,8,2023,15,192.0
2023-08-19 16:00:00,19,8,2023,16,192.0
2023-08-19 17:00:00,19,8,2023,17,192.0
2023-08-19 18:00:00,19,8,2023,18,192.0
2023-08-19 19:00:00,19,8,2023,19,191.0
2023-08-19 20:00:00,19,8,2023,20,191.0
2023-08-19 21:00:00,19,8,2023,21,191.0
2023-08-19 22:00:00,19,8,2023,22,191.0
2023-08-19 23:00:00,19,8,2023,23,191.0
2023-08-20 00:00:00,20,8,2023,0,191.0
2023-08-20 01:00:00,20,8,2023,1,191.0
2023-08-20 02:00:00,20,8,2023,2,191.0
2023-08-20 03:00:00,20,8,2023,3,191.0
2023-08-20 04:00:00,20,8,2023,4,191.0
2023-08-20 05:00:00,20,8,2023,5,191.0
2023-08-20 06:00:00,20,8,2023,6,192.0
2023-08-20 07:00:00,20,8,2023,7,192.0
2023-08-20 08:00:00,20,8,2023,8,192.0
2023-08-20 09:00:00,20,8,2023,9,192.0
2023-08-20 10:00:00,20,8,2023,10,193.0
2023-08-20 11:00:00,20,8,2023,11,193.0
2023-08-20 12:00:00,20,8,2023,12,194.0
2023-08-20 13:00:00,20,8,2023,13,194.0
2023-08-20 14:00:00,20,8,2023,14,195.0
2023-08-20 15:00:00,20,8,2023,15,195.0
2023-08-20 16:00:00,20,8,2023,16,195.0
2023-08-20 17:00:00,20,8,2023,17,195.0
2023-08-20 18:00:00,20,8,2023,18,195.0
2023-08-20 19:00:00,20,8,2023,19,195.0
2023-08-20 20:00:00,20,8,2023,20,195.0
2023-08-20 21:00:00,20,8,2023,21,195.0
2023-08-20 22:00:00,20,8,2023,22,195.0
2023-08-20 23:00:00,20,8,2023,23,196.0
2023-08-21 00:00:00,21,8,2023,0,196.0
2023-08-21 01:00:00,21,8,2023,1,196.0
2023-08-21 02:00:00,21,8,2023,2,196.0
2023-08-21 03:00:00,21,8,2023,3,196.0
2023-08-21 04:00:00,21,8,2023,4,196.0
2023-08-21 05:00:00,21,8,2023,5,196.0
2023-08-21 06:00:00,21,8,2023,6,196.0
2023-08-21 07:00:00,21,8,2023,7,195.0
2023-08-21 08:00:00,21,8,2023,8,196.0
2023-08-21 09:00:00,21,8,2023,9,196.0
2023-08-21 10:00:00,21,8,2023,10,196.0
2023-08-21 11:00:00,21,8,2023,11,196.0
2023-08-21 12:00:00,21,8,2023,12,196.0
2023-08-21 13:00:00,21,8,2023,13,195.0
2023-08-21 14:00:00,21,8,2023,14,195.0
2023-08-21 15:00:00,21,8,2023,15,195.0
2023-08-21 16:00:00,21,8,2023,16,195.0
2023-08-21 17:00:00,21,8,2023,17,195.0
2023-08-21 18:00:00,21,8,2023,18,195.0
2023-08-21 19:00:00,21,8,2023,19,194.0
2023-08-21 20:00:00,21,8,2023,20,193.0
2023-08-21 21:00:00,21,8,2023,21,193.0
2023-08-21 22:00:00,21,8,2023,22,192.0
2023-08-21 23:00:00,21,8,2023,23,192.0
2023-08-22 00:00:00,22,8,2023,0,192.0
2023-08-22 01:00:00,22,8,2023,1,191.0
2023-08-22 02:00:00,22,8,2023,2,191.0
2023-08-22 03:00:00,22,8,2023,3,191.0
2023-08-22 04:00:00,22,8,2023,4,190.0
2023-08-22 05:00:00,22,8,2023,5,190.0
2023-08-22 06:00:00,22,8,2023,6,189.0
2023-08-22 07:00:00,22,8,2023,7,189.0
2023-08-22 08:00:00,22,8,2023,8,189.0
2023-08-22 09:00:00,22,8,2023,9,188.0
2023-08-22 10:00:00,22,8,2023,10,188.0
2023-08-22 11:00:00,22,8,2023,11,188.0
2023-08-22 12:00:00,22,8,2023,12,188.0
2023-08-22 13:00:00,22,8,2023,13,187.0
2023-08-22 14:00:00,22,8,2023,14,187.0
2023-08-22 15:00:00,22,8,2023,15,187.0
2023-08-22 16:00:00,22,8,2023,16,187.0
2023-08-22 17:00:00,22,8,2023,17,188.0
2023-08-22 18:00:00,22,8,2023,18,187.0
2023-08-22 19:00:00,22,8,2023,19,187.0
2023-08-22 20:00:00,22,8,2023,20,187.0
2023-08-22 21:00:00,22,8,2023,21,187.0
2023-08-22 22:00:00,22,8,2023,22,187.0
2023-08-22 23:00:00,22,8,2023,23,187.0
2023-08-23 00:00:00,23,8,2023,0,187.0
2023-08-23 01:00:00,23,8,2023,1,187.0
2023-08-23 02:00:00,23,8,2023,2,187.0
2023-08-23 03:00:00,23,8,2023,3,187.0
2023-08-23 04:00:00,23,8,2023,4,187.0
2023-08-23 05:00:00,23,8,2023,5,187.0
2023-08-23 06:00:00,23,8,2023,6,187.0
2023-08-23 07:00:00,23,8,2023,7,186.0
2023-08-23 08:00:00,23,8,2023,8,187.0
2023-08-23 09:00:00,23,8,2023,9,187.0
2023-08-23 10:00:00,23,8,2023,10,187.0
2023-08-23 11:00:00,23,8,2023,11,188.0
2023-08-23 12:00:00,23,8,2023,12,188.0
2023-08-23 13:00:00,23,8,2023,13,187.0
2023-08-23 14:00:00,23,8,2023,14,187.0
2023-08-23 15:00:00,23,8,2023,15,187.0
2023-08-23 16:00:00,23,8,2023,16,186.0
2023-08-23 17:00:00,23,8,2023,17,186.0
2023-08-23 18:00:00,23,8,2023,18,186.0
2023-08-23 19:00:00,23,8,2023,19,185.0
2023-08-23 20:00:00,23,8,2023,20,184.0
2023-08-23 21:00:00,23,8,2023,21,183.0
2023-08-23 22:00:00,23,8,2023,22,183.0
2023-08-23 23:00:00,23,8,2023,23,182.0
2023-08-24 00:00:00,24,8,2023,0,181.0
2023-08-24 01:00:00,24,8,2023,1,181.0
2023-08-24 02:00:00,24,8,2023,2,180.0
2023-08-24 03:00:00,24,8,2023,3,179.0
2023-08-24 04:00:00,24,8,2023,4,179.0
2023-08-24 05:00:00,24,8,2023,5,178.0
2023-08-24 06:00:00,24,8,2023,6,178.0
2023-08-24 07:00:00,24,8,2023,7,177.0
2023-08-24 08:00:00,24,8,2023,8,177.0
2023-08-24 09:00:00,24,8,2023,9,177.0
2023-08-24 10:00:00,24,8,2023,10,177.0
2023-08-24 11:00:00,24,8,2023,11,177.0
2023-08-24 12:00:00,24,8,2023,12,177.0
2023-08-24 13:00:00,24,8,2023,13,176.0
2023-08-24 14:00:00,24,8,2023,14,176.0
2023-08-24 15:00:00,24,8,2023,15,175.0
2023-08-24 16:00:00,24,8,2023,16,175.0
2023-08-24 17:00:00,24,8,2023,17,174.0
2023-08-24 18:00:00,24,8,2023,18,174.0
2023-08-24 19:00:00,24,8,2023,19,174.0
2023-08-24 20:00:00,24,8,2023,20,173.0
2023-08-24 21:00:00,24,8,2023,21,173.0
2023-08-24 22:00:00,24,8,2023,22,173.0
2023-08-24 23:00:00,24,8,2023,23,173.0
2023-08-25 00:00:00,25,8,2023,0,172.0
2023-08-25 01:00:00,25,8,2023,1,172.0
2023-08-25 02:00:00,25,8,2023,2,171.0
2023-08-25 03:00:00,25,8,2023,3,171.0
2023-08-25 04:00:00,25,8,2023,4,171.0
2023-08-25 05:00:00,25,8,2023,5,171.0
2023-08-25 06:00:00,25,8,2023,6,171.0
2023-08-25 07:00:00,25,8,2023,7,171.0
2023-08-25 08:00:00,25,8,2023,8,171.0
2023-08-25 09:00:00,25,8,2023,9,171.0
2023-08-25 10:00:00,25,8,2023,10,170.0
2023-08-25 11:00:00,25,8,2023,11,170.0
2023-08-25 12:00:00,25,8,2023,12,171.0
2023-08-25 13:00:00,25,8,2023,13,171.0
2023-08-25 14:00:00,25,8,2023,14,171.0
2023-08-25 15:00:00,25,8,2023,15,171.0
2023-08-25 16:00:00,25,8,2023,16,171.0
2023-08-25 17:00:00,25,8,2023,17,171.0
2023-08-25 18:00:00,25,8,2023,18,171.0
2023-08-25 19:00:00,25,8,2023,19,171.0
2023-08-25 20:00:00,25,8,2023,20,171.0
2023-08-25 21:00:00,25,8,2023,21,171.0
2023-08-25 22:00:00,25,8,2023,22,171.0
2023-08-25 23:00:00,25,8,2023,23,171.0
2023-08-26 00:00:00,26,8,2023,0,171.0
2023-08-26 01:00:00,26,8,2023,1,171.0
2023-08-26 02:00:00,26,8,2023,2,172.0
2023-08-26 03:00:00,26,8,2023,3,172.0
2023-08-26 04:00:00,26,8,2023,4,172.0
2023-08-26 05:00:00,26,8,2023,5,172.0
2023-08-26 06:00:00,26,8,2023,6,172.0
2023-08-26 07:00:00,26,8,2023,7,173.0
2023-08-26 08:00:00,26,8,2023,8,173.0
2023-08-26 09:00:00,26,8,2023,9,175.0
2023-08-26 10:00:00,26,8,2023,10,175.0
2023-08-26 11:00:00,26,8,2023,11,176.0
2023-08-26 12:00:00,26,8,2023,12,177.0
2023-08-26 13:00:00,26,8,2023,13,178.0
2023-08-26 14:00:00,26,8,2023,14,179.0
2023-08-26 15:00:00,26,8,2023,15,180.0
2023-08-26 16:00:00,26,8,2023,16,181.0
2023-08-26 17:00:00,26,8,2023,17,182.0
2023-08-26 18:00:00,26,8,2023,18,183.0
2023-08-26 19:00:00,26,8,2023,19,184.0
2023-08-26 20:00:00,26,8,2023,20,185.0
2023-08-26 21:00:00,26,8,2023,21,186.0
2023-08-26 22:00:00,26,8,2023,22,187.0
2023-08-26 23:00:00,26,8,2023,23,188.0
2023-08-27 00:00:00,27,8,2023,0,190.0
2023-08-27 01:00:00,27,8,2023,1,191.0
2023-08-27 02:00:00,27,8,2023,2,192.0
2023-08-27 03:00:00,27,8,2023,3,194.0
2023-08-27 04:00:00,27,8,2023,4,195.0
2023-08-27 05:00:00,27,8,2023,5,196.0
2023-08-27 06:00:00,27,8,2023,6,198.0
2023-08-27 07:00:00,27,8,2023,7,199.0
2023-08-27 08:00:00,27,8,2023,8,200.0
2023-08-27 09:00:00,27,8,2023,9,201.0
2023-08-27 10:00:00,27,8,2023,10,203.0
2023-08-27 11:00:00,27,8,2023,11,204.0
2023-08-27 12:00:00,27,8,2023,12,205.0
2023-08-27 13:00:00,27,8,2023,13,206.0
2023-08-27 14:00:00,27,8,2023,14,206.0
2023-08-27 15:00:00,27,8,2023,15,207.0
2023-08-27 16:00:00,27,8,2023,16,207.0
2023-08-27 17:00:00,27,8,2023,17,208.0
2023-08-27 18:00:00,27,8,2023,18,208.0
2023-08-27 19:00:00,27,8,2023,19,208.0
2023-08-27 20:00:00,27,8,2023,20,208.0
2023-08-27 21:00:00,27,8,2023,21,208.0
2023-08-27 22:00:00,27,8,2023,22,207.0
2023-08-27 23:00:00,27,8,2023,23,207.0
2023-08-28 00:00:00,28,8,2023,0,207.0
2023-08-28 01:00:00,28,8,2023,1,207.0
2023-08-28 02:00:00,28,8,2023,2,206.0
2023-08-28 03:00:00,28,8,2023,3,206.0
2023-08-28 04:00:00,28,8,2023,4,205.0
2023-08-28 05:00:00,28,8,2023,5,205.0
2023-08-28 06:00:00,28,8,2023,6,204.0
2023-08-28 07:00:00,28,8,2023,7,204.0
2023-08-28 08:00:00,28,8,2023,8,203.0
2023-08-28 09:00:00,28,8,2023,9,203.0
2023-08-28 10:00:00,28,8,2023,10,202.0
2023-08-28 11:00:00,28,8,2023,11,202.0
2023-08-28 12:00:00,28,8,2023,12,201.0
2023-08-28 13:00:00,28,8,2023,13,200.0
2023-08-28 14:00:00,28,8,2023,14,199.0
2023-08-28 15:00:00,28,8,2023,15,199.0
2023-08-28 16:00:00,28,8,2023,16,198.0
2023-08-28 17:00:00,28,8,2023,17,197.0
2023-08-28 18:00:00,28,8,2023,18,196.0
2023-08-28 19:00:00,28,8,2023,19,195.0
2023-08-28 20:00:00,28,8,2023,20,194.0
2023-08-28 21:00:00,28,8,2023,21,193.0
2023-08-28 22:00:00,28,8,2023,22,192.0
2023-08-28 23:00:00,28,8,2023,23,191.0
2023-08-29 00:00:00,29,8,2023,0,190.0
2023-08-29 01:00:00,29,8,2023,1,189.0
2023-08-29 02:00:00,29,8,2023,2,188.0
2023-08-29 03:00:00,29,8,2023,3,187.0
2023-08-29 04:00:00,29,8,2023,4,187.0
2023-08-29 05:00:00,29,8,2023,5,186.0
2023-08-29 06:00:00,29,8,2023,6,185.0
2023-08-29 07:00:00,29,8,2023,7,184.0
2023-08-29 08:00:00,29,8,2023,8,183.0
2023-08-29 09:00:00,29,8,2023,9,182.0
2023-08-29 10:00:00,29,8,2023,10,182.0
2023-08-29 11:00:00,29,8,2023,11,181.0
2023-08-29 12:00:00,29,8,2023,12,181.0
2023-08-29 13:00:00,29,8,2023,13,180.0
2023-08-29 14:00:00,29,8,2023,14,179.0
2023-08-29 15:00:00,29,8,2023,15,179.0
2023-08-29 16:00:00,29,8,2023,16,178.0
2023-08-29 17:00:00,29,8,2023,17,177.0
2023-08-29 18:00:00,29,8,2023,18,177.0
2023-08-29 19:00:00,29,8,2023,19,176.0
2023-08-29 20:00:00,29,8,2023,20,175.0
2023-08-29 21:00:00,29,8,2023,21,174.0
2023-08-29 22:00:00,29,8,2023,22,174.0
2023-08-29 23:00:00,29,8,2023,23,173.0
2023-08-30 00:00:00,30,8,2023,0,172.0
2023-08-30 01:00:00,30,8,2023,1,172.0
2023-08-30 02:00:00,30,8,2023,2,171.0
2023-08-30 03:00:00,30,8,2023,3,171.0
2023-08-30 04:00:00,30,8,2023,4,170.0
2023-08-30 05:00:00,30,8,2023,5,170.0
2023-08-30 06:00:00,30,8,2023,6,169.0
2023-08-30 07:00:00,30,8,2023,7,169.0
2023-08-30 08:00:00,30,8,2023,8,168.0
2023-08-30 09:00:00,30,8,2023,9,168.0
2023-08-30 10:00:00,30,8,2023,10,168.0
2023-08-30 11:00:00,30,8,2023,11,168.0
2023-08-30 12:00:00,30,8,2023,12,168.0
2023-08-30 13:00:00,30,8,2023,13,167.0
2023-08-30 14:00:00,30,8,2023,14,167.0
2023-08-30 15:00:00,30,8,2023,15,167.0
